date,15_min_interval,departure_station_id,predicted_rides,chosen_arrival_station
2020-08-01,12:15:00,108055,3,76.0
2020-08-01,12:15:00,108055,3,76.0
2020-08-01,12:15:00,108162,1,311.0
2020-08-01,12:15:00,108175,2,284.0
2020-08-01,12:15:00,108175,2,284.0
2020-08-01,12:15:00,108221,1,142.0
2020-08-01,12:15:00,108239,2,351.0
2020-08-01,12:15:00,108239,2,351.0
2020-08-01,12:15:00,108272,8,268.0
2020-08-01,12:15:00,108272,8,268.0
2020-08-01,12:15:00,108272,8,268.0
2020-08-01,12:15:00,108272,8,268.0
2020-08-01,12:15:00,108272,8,268.0
2020-08-01,12:15:00,108272,8,268.0
2020-08-01,12:15:00,108272,8,268.0
2020-08-01,12:15:00,108272,8,268.0
2020-08-01,12:15:00,108300,6,173.0
2020-08-01,12:15:00,108300,6,173.0
2020-08-01,12:15:00,108300,6,173.0
2020-08-01,12:15:00,108300,6,173.0
2020-08-01,12:15:00,108300,6,173.0
2020-08-01,12:15:00,108300,6,173.0
2020-08-01,12:15:00,108318,1,329.0
2020-08-01,12:15:00,108352,1,110.0
2020-08-01,12:15:00,108375,2,2.0
2020-08-01,12:15:00,108375,2,2.0
2020-08-01,12:15:00,108377,1,150.0
2020-08-01,12:15:00,108389,2,211.0
2020-08-01,12:15:00,108389,2,211.0
2020-08-01,12:15:00,108411,1,296.0
2020-08-01,12:15:00,108513,2,198.0
2020-08-01,12:15:00,108513,2,198.0
2020-08-01,12:15:00,108529,3,254.0
2020-08-01,12:15:00,108529,3,254.0
2020-08-01,12:15:00,108529,3,254.0
2020-08-01,12:15:00,108542,2,205.0
2020-08-01,12:15:00,108542,2,205.0
2020-08-01,12:15:00,108563,1,339.0
2020-08-01,12:15:00,108610,3,197.0
2020-08-01,12:15:00,108610,3,197.0
2020-08-01,12:15:00,108610,3,197.0
2020-08-01,12:15:00,108623,1,336.0
2020-08-01,12:15:00,108670,1,186.0
2020-08-01,12:15:00,108696,1,329.0
2020-08-01,12:15:00,108773,1,177.0
2020-08-01,12:15:00,108850,3,223.0
2020-08-01,12:15:00,108850,3,223.0
2020-08-01,12:15:00,108850,3,223.0
2020-08-01,12:15:00,108862,19,229.0
2020-08-01,12:15:00,108862,19,229.0
2020-08-01,12:15:00,108862,19,229.0
2020-08-01,12:15:00,108862,19,229.0
2020-08-01,12:15:00,108862,19,229.0
2020-08-01,12:15:00,108862,19,229.0
2020-08-01,12:15:00,108862,19,229.0
2020-08-01,12:15:00,108862,19,229.0
2020-08-01,12:15:00,108862,19,229.0
2020-08-01,12:15:00,108862,19,229.0
2020-08-01,12:15:00,108862,19,229.0
2020-08-01,12:15:00,108862,19,229.0
2020-08-01,12:15:00,108862,19,229.0
2020-08-01,12:15:00,108862,19,229.0
2020-08-01,12:15:00,108862,19,229.0
2020-08-01,12:15:00,108862,19,229.0
2020-08-01,12:15:00,108862,19,229.0
2020-08-01,12:15:00,108862,19,229.0
2020-08-01,12:15:00,108862,19,229.0
2020-08-01,12:15:00,108903,2,61.0
2020-08-01,12:15:00,108903,2,61.0
2020-08-01,12:15:00,108917,4,331.0
2020-08-01,12:15:00,108917,4,331.0
2020-08-01,12:15:00,108917,4,331.0
2020-08-01,12:15:00,108917,4,331.0
2020-08-01,12:15:00,108930,5,58.0
2020-08-01,12:15:00,108930,5,58.0
2020-08-01,12:15:00,108930,5,58.0
2020-08-01,12:15:00,108930,5,58.0
2020-08-01,12:15:00,108930,5,58.0
2020-08-01,12:15:00,108997,1,58.0
2020-08-01,12:15:00,109024,1,255.0
2020-08-01,12:15:00,109051,1,126.0
2020-08-01,12:15:00,109061,1,417.0
2020-08-01,12:15:00,109074,3,327.0
2020-08-01,12:15:00,109074,3,327.0
2020-08-01,12:15:00,109074,3,327.0
2020-08-01,12:15:00,109087,3,291.0
2020-08-01,12:15:00,109087,3,291.0
2020-08-01,12:15:00,109087,3,291.0
2020-08-01,12:15:00,109095,5,113.0
2020-08-01,12:15:00,109095,5,113.0
2020-08-01,12:15:00,109095,5,113.0
2020-08-01,12:15:00,109095,5,113.0
2020-08-01,12:15:00,109095,5,113.0
2020-08-01,12:15:00,109109,2,261.0
2020-08-01,12:15:00,109109,2,261.0
2020-08-01,12:15:00,109153,1,127.0
2020-08-01,12:15:00,109178,2,229.0
2020-08-01,12:15:00,109178,2,229.0
2020-08-01,12:15:00,109196,1,244.0
2020-08-01,12:15:00,109217,1,327.0
2020-08-01,12:15:00,109219,2,35.0
2020-08-01,12:15:00,109219,2,35.0
2020-08-01,12:15:00,109254,2,332.0
2020-08-01,12:15:00,109254,2,332.0
2020-08-01,12:15:00,109284,2,61.0
2020-08-01,12:15:00,109284,2,61.0
2020-08-01,12:15:00,109293,2,144.0
2020-08-01,12:15:00,109293,2,144.0
2020-08-01,12:15:00,109310,2,627.0
2020-08-01,12:15:00,109310,2,627.0
2020-08-01,12:15:00,109318,2,327.0
2020-08-01,12:15:00,109318,2,327.0
2020-08-01,12:15:00,109357,5,146.0
2020-08-01,12:15:00,109357,5,146.0
2020-08-01,12:15:00,109357,5,146.0
2020-08-01,12:15:00,109357,5,146.0
2020-08-01,12:15:00,109357,5,146.0
2020-08-01,12:15:00,109409,1,181.0
2020-08-01,12:15:00,109441,3,58.0
2020-08-01,12:15:00,109441,3,58.0
2020-08-01,12:15:00,109441,3,58.0
2020-08-01,12:15:00,109470,1,127.0
2020-08-01,12:15:00,109513,1,34.0
2020-08-01,12:30:00,109534,2,110.0
2020-08-01,12:30:00,109534,2,110.0
2020-08-01,12:30:00,109546,14,35.0
2020-08-01,12:30:00,109546,14,35.0
2020-08-01,12:30:00,109546,14,35.0
2020-08-01,12:30:00,109546,14,35.0
2020-08-01,12:30:00,109546,14,35.0
2020-08-01,12:30:00,109546,14,35.0
2020-08-01,12:30:00,109546,14,35.0
2020-08-01,12:30:00,109546,14,35.0
2020-08-01,12:30:00,109546,14,35.0
2020-08-01,12:30:00,109546,14,35.0
2020-08-01,12:30:00,109546,14,35.0
2020-08-01,12:30:00,109546,14,35.0
2020-08-01,12:30:00,109546,14,35.0
2020-08-01,12:30:00,109546,14,35.0
2020-08-01,12:30:00,109588,2,173.0
2020-08-01,12:30:00,109588,2,173.0
2020-08-01,12:30:00,109603,2,4.0
2020-08-01,12:30:00,109603,2,4.0
2020-08-01,12:30:00,109621,1,143.0
2020-08-01,12:30:00,109640,1,341.0
2020-08-01,12:30:00,109650,3,164.0
2020-08-01,12:30:00,109650,3,164.0
2020-08-01,12:30:00,109650,3,164.0
2020-08-01,12:30:00,109689,1,458.0
2020-08-01,12:30:00,109704,1,604.0
2020-08-01,12:30:00,109749,1,35.0
2020-08-01,12:30:00,109779,2,408.0
2020-08-01,12:30:00,109779,2,408.0
2020-08-01,12:30:00,109881,4,26.0
2020-08-01,12:30:00,109881,4,26.0
2020-08-01,12:30:00,109881,4,26.0
2020-08-01,12:30:00,109881,4,26.0
2020-08-01,12:30:00,109918,4,123.0
2020-08-01,12:30:00,109918,4,123.0
2020-08-01,12:30:00,109918,4,123.0
2020-08-01,12:30:00,109918,4,123.0
2020-08-01,12:30:00,109927,18,101.0
2020-08-01,12:30:00,109927,18,101.0
2020-08-01,12:30:00,109927,18,101.0
2020-08-01,12:30:00,109927,18,101.0
2020-08-01,12:30:00,109927,18,101.0
2020-08-01,12:30:00,109927,18,101.0
2020-08-01,12:30:00,109927,18,101.0
2020-08-01,12:30:00,109927,18,101.0
2020-08-01,12:30:00,109927,18,101.0
2020-08-01,12:30:00,109927,18,101.0
2020-08-01,12:30:00,109927,18,101.0
2020-08-01,12:30:00,109927,18,101.0
2020-08-01,12:30:00,109927,18,101.0
2020-08-01,12:30:00,109927,18,101.0
2020-08-01,12:30:00,109927,18,101.0
2020-08-01,12:30:00,109927,18,101.0
2020-08-01,12:30:00,109927,18,101.0
2020-08-01,12:30:00,109927,18,101.0
2020-08-01,12:30:00,109952,6,231.0
2020-08-01,12:30:00,109952,6,231.0
2020-08-01,12:30:00,109952,6,231.0
2020-08-01,12:30:00,109952,6,231.0
2020-08-01,12:30:00,109952,6,231.0
2020-08-01,12:30:00,109952,6,231.0
2020-08-01,12:30:00,110000,1,4.0
2020-08-01,12:30:00,110056,8,485.0
2020-08-01,12:30:00,110056,8,485.0
2020-08-01,12:30:00,110056,8,485.0
2020-08-01,12:30:00,110056,8,485.0
2020-08-01,12:30:00,110056,8,485.0
2020-08-01,12:30:00,110056,8,485.0
2020-08-01,12:30:00,110056,8,485.0
2020-08-01,12:30:00,110056,8,485.0
2020-08-01,12:30:00,110124,1,507.0
2020-08-01,12:30:00,110182,6,98.0
2020-08-01,12:30:00,110182,6,98.0
2020-08-01,12:30:00,110182,6,98.0
2020-08-01,12:30:00,110182,6,98.0
2020-08-01,12:30:00,110182,6,98.0
2020-08-01,12:30:00,110182,6,98.0
2020-08-01,12:30:00,110206,3,35.0
2020-08-01,12:30:00,110206,3,35.0
2020-08-01,12:30:00,110206,3,35.0
2020-08-01,12:30:00,110301,7,141.0
2020-08-01,12:30:00,110301,7,141.0
2020-08-01,12:30:00,110301,7,141.0
2020-08-01,12:30:00,110301,7,141.0
2020-08-01,12:30:00,110301,7,141.0
2020-08-01,12:30:00,110301,7,141.0
2020-08-01,12:30:00,110301,7,141.0
2020-08-01,12:30:00,110339,1,327.0
2020-08-01,12:30:00,110380,1,35.0
2020-08-01,12:30:00,110401,1,293.0
2020-08-01,12:30:00,110428,1,314.0
2020-08-01,12:30:00,110451,1,249.0
2020-08-01,12:30:00,110468,2,180.0
2020-08-01,12:30:00,110468,2,180.0
2020-08-01,12:30:00,110504,10,355.0
2020-08-01,12:30:00,110504,10,355.0
2020-08-01,12:30:00,110504,10,355.0
2020-08-01,12:30:00,110504,10,355.0
2020-08-01,12:30:00,110504,10,355.0
2020-08-01,12:30:00,110504,10,355.0
2020-08-01,12:30:00,110504,10,355.0
2020-08-01,12:30:00,110504,10,355.0
2020-08-01,12:30:00,110504,10,355.0
2020-08-01,12:30:00,110504,10,355.0
2020-08-01,12:30:00,110564,4,458.0
2020-08-01,12:30:00,110564,4,458.0
2020-08-01,12:30:00,110564,4,458.0
2020-08-01,12:30:00,110564,4,458.0
2020-08-01,12:30:00,110583,1,2.0
2020-08-01,12:30:00,110602,5,131.0
2020-08-01,12:30:00,110602,5,131.0
2020-08-01,12:30:00,110602,5,131.0
2020-08-01,12:30:00,110602,5,131.0
2020-08-01,12:30:00,110602,5,131.0
2020-08-01,12:30:00,110629,3,210.0
2020-08-01,12:30:00,110629,3,210.0
2020-08-01,12:30:00,110629,3,210.0
2020-08-01,12:30:00,110647,4,234.0
2020-08-01,12:30:00,110647,4,234.0
2020-08-01,12:30:00,110647,4,234.0
2020-08-01,12:30:00,110647,4,234.0
2020-08-01,12:30:00,110666,2,176.0
2020-08-01,12:30:00,110666,2,176.0
2020-08-01,12:30:00,110672,1,168.0
2020-08-01,12:30:00,110756,6,659.0
2020-08-01,12:30:00,110756,6,659.0
2020-08-01,12:30:00,110756,6,659.0
2020-08-01,12:30:00,110756,6,659.0
2020-08-01,12:30:00,110756,6,659.0
2020-08-01,12:30:00,110756,6,659.0
2020-08-01,12:30:00,110828,2,35.0
2020-08-01,12:30:00,110828,2,35.0
2020-08-01,12:30:00,110865,4,156.0
2020-08-01,12:30:00,110865,4,156.0
2020-08-01,12:30:00,110865,4,156.0
2020-08-01,12:30:00,110865,4,156.0
2020-08-01,12:30:00,110903,3,458.0
2020-08-01,12:30:00,110903,3,458.0
2020-08-01,12:30:00,110903,3,458.0
2020-08-01,12:30:00,110928,5,458.0
2020-08-01,12:30:00,110928,5,458.0
2020-08-01,12:30:00,110928,5,458.0
2020-08-01,12:30:00,110928,5,458.0
2020-08-01,12:30:00,110928,5,458.0
2020-08-01,12:30:00,110948,4,66.0
2020-08-01,12:30:00,110948,4,66.0
2020-08-01,12:30:00,110948,4,66.0
2020-08-01,12:30:00,110948,4,66.0
2020-08-01,12:30:00,110969,2,76.0
2020-08-01,12:30:00,110969,2,76.0
2020-08-01,12:30:00,111055,11,76.0
2020-08-01,12:30:00,111055,11,76.0
2020-08-01,12:30:00,111055,11,76.0
2020-08-01,12:30:00,111055,11,76.0
2020-08-01,12:30:00,111055,11,76.0
2020-08-01,12:30:00,111055,11,76.0
2020-08-01,12:30:00,111055,11,76.0
2020-08-01,12:30:00,111055,11,76.0
2020-08-01,12:30:00,111055,11,76.0
2020-08-01,12:30:00,111055,11,76.0
2020-08-01,12:30:00,111055,11,76.0
2020-08-01,12:30:00,111119,2,27.0
2020-08-01,12:30:00,111119,2,27.0
2020-08-01,12:30:00,111170,4,382.0
2020-08-01,12:30:00,111170,4,382.0
2020-08-01,12:30:00,111170,4,382.0
2020-08-01,12:30:00,111170,4,382.0
2020-08-01,12:30:00,111251,3,112.0
2020-08-01,12:30:00,111251,3,112.0
2020-08-01,12:30:00,111251,3,112.0
2020-08-01,12:30:00,111304,2,632.0
2020-08-01,12:30:00,111304,2,632.0
2020-08-01,12:30:00,111313,3,330.0
2020-08-01,12:30:00,111313,3,330.0
2020-08-01,12:30:00,111313,3,330.0
2020-08-01,12:30:00,111338,10,340.0
2020-08-01,12:30:00,111338,10,340.0
2020-08-01,12:30:00,111338,10,340.0
2020-08-01,12:30:00,111338,10,340.0
2020-08-01,12:30:00,111338,10,340.0
2020-08-01,12:30:00,111338,10,340.0
2020-08-01,12:30:00,111338,10,340.0
2020-08-01,12:30:00,111338,10,340.0
2020-08-01,12:30:00,111338,10,340.0
2020-08-01,12:30:00,111338,10,340.0
2020-08-01,12:30:00,111403,7,2.0
2020-08-01,12:30:00,111403,7,2.0
2020-08-01,12:30:00,111403,7,2.0
2020-08-01,12:30:00,111403,7,2.0
2020-08-01,12:30:00,111403,7,2.0
2020-08-01,12:30:00,111403,7,2.0
2020-08-01,12:30:00,111403,7,2.0
2020-08-01,12:30:00,111426,3,273.0
2020-08-01,12:30:00,111426,3,273.0
2020-08-01,12:30:00,111426,3,273.0
2020-08-01,12:30:00,111447,2,66.0
2020-08-01,12:30:00,111447,2,66.0
2020-08-01,12:30:00,111461,2,458.0
2020-08-01,12:30:00,111461,2,458.0
2020-08-01,12:30:00,111478,3,27.0
2020-08-01,12:30:00,111478,3,27.0
2020-08-01,12:30:00,111478,3,27.0
2020-08-01,12:30:00,111514,3,232.0
2020-08-01,12:30:00,111514,3,232.0
2020-08-01,12:30:00,111514,3,232.0
2020-08-01,12:30:00,111530,2,334.0
2020-08-01,12:30:00,111530,2,334.0
2020-08-01,12:30:00,111582,2,382.0
2020-08-01,12:30:00,111582,2,382.0
2020-08-01,12:30:00,111650,2,341.0
2020-08-01,12:30:00,111650,2,341.0
2020-08-01,12:30:00,111668,2,174.0
2020-08-01,12:30:00,111668,2,174.0
2020-08-01,12:30:00,111690,1,300.0
2020-08-01,12:30:00,111753,3,17.0
2020-08-01,12:30:00,111753,3,17.0
2020-08-01,12:30:00,111753,3,17.0
2020-08-01,12:30:00,111775,1,144.0
2020-08-01,12:30:00,111789,6,639.0
2020-08-01,12:30:00,111789,6,639.0
2020-08-01,12:30:00,111789,6,639.0
2020-08-01,12:30:00,111789,6,639.0
2020-08-01,12:30:00,111789,6,639.0
2020-08-01,12:30:00,111789,6,639.0
2020-08-01,12:30:00,111817,7,660.0
2020-08-01,12:30:00,111817,7,660.0
2020-08-01,12:30:00,111817,7,660.0
2020-08-01,12:30:00,111817,7,660.0
2020-08-01,12:30:00,111817,7,660.0
2020-08-01,12:30:00,111817,7,660.0
2020-08-01,12:30:00,111817,7,660.0
2020-08-01,12:30:00,111852,1,461.0
2020-08-01,12:30:00,111870,1,301.0
2020-08-01,12:30:00,111922,1,301.0
2020-08-01,12:30:00,111976,1,212.0
2020-08-01,12:30:00,112000,1,274.0
2020-08-01,12:30:00,112031,1,35.0
2020-08-01,12:30:00,112051,5,300.0
2020-08-01,12:30:00,112051,5,300.0
2020-08-01,12:30:00,112051,5,300.0
2020-08-01,12:30:00,112051,5,300.0
2020-08-01,12:30:00,112051,5,300.0
2020-08-01,12:30:00,112074,3,117.0
2020-08-01,12:30:00,112074,3,117.0
2020-08-01,12:30:00,112074,3,117.0
2020-08-01,12:30:00,112114,1,133.0
2020-08-01,12:30:00,112236,1,20.0
2020-08-01,12:30:00,112251,3,157.0
2020-08-01,12:30:00,112251,3,157.0
2020-08-01,12:30:00,112251,3,157.0
2020-08-01,12:30:00,112292,1,654.0
2020-08-01,12:30:00,112307,1,300.0
2020-08-01,12:30:00,112348,3,110.0
2020-08-01,12:30:00,112348,3,110.0
2020-08-01,12:30:00,112348,3,110.0
2020-08-01,12:30:00,112374,1,110.0
2020-08-01,12:30:00,112392,3,172.0
2020-08-01,12:30:00,112392,3,172.0
2020-08-01,12:30:00,112392,3,172.0
2020-08-01,12:30:00,112452,2,35.0
2020-08-01,12:30:00,112452,2,35.0
2020-08-01,12:30:00,112479,5,232.0
2020-08-01,12:30:00,112479,5,232.0
2020-08-01,12:30:00,112479,5,232.0
2020-08-01,12:30:00,112479,5,232.0
2020-08-01,12:30:00,112479,5,232.0
2020-08-01,12:30:00,112514,1,133.0
2020-08-01,12:30:00,112521,1,212.0
2020-08-01,12:30:00,112551,4,503.0
2020-08-01,12:30:00,112551,4,503.0
2020-08-01,12:30:00,112551,4,503.0
2020-08-01,12:30:00,112551,4,503.0
2020-08-01,12:30:00,112572,4,181.0
2020-08-01,12:30:00,112572,4,181.0
2020-08-01,12:30:00,112572,4,181.0
2020-08-01,12:30:00,112572,4,181.0
2020-08-01,12:30:00,112595,1,35.0
2020-08-01,12:30:00,112642,1,109.0
2020-08-01,12:30:00,112679,4,185.0
2020-08-01,12:30:00,112679,4,185.0
2020-08-01,12:30:00,112679,4,185.0
2020-08-01,12:30:00,112679,4,185.0
2020-08-01,12:30:00,112752,4,174.0
2020-08-01,12:30:00,112752,4,174.0
2020-08-01,12:30:00,112752,4,174.0
2020-08-01,12:30:00,112752,4,174.0
2020-08-01,12:30:00,112768,1,255.0
2020-08-01,12:30:00,112796,2,234.0
2020-08-01,12:30:00,112796,2,234.0
2020-08-01,12:30:00,112807,4,220.0
2020-08-01,12:30:00,112807,4,220.0
2020-08-01,12:30:00,112807,4,220.0
2020-08-01,12:30:00,112807,4,220.0
2020-08-01,12:30:00,112848,2,210.0
2020-08-01,12:30:00,112848,2,210.0
2020-08-01,12:30:00,112893,2,268.0
2020-08-01,12:30:00,112893,2,268.0
2020-08-01,12:30:00,112939,1,115.0
2020-08-01,12:30:00,112964,5,465.0
2020-08-01,12:30:00,112964,5,465.0
2020-08-01,12:30:00,112964,5,465.0
2020-08-01,12:30:00,112964,5,465.0
2020-08-01,12:30:00,112964,5,465.0
2020-08-01,12:30:00,112982,7,111.0
2020-08-01,12:30:00,112982,7,111.0
2020-08-01,12:30:00,112982,7,111.0
2020-08-01,12:30:00,112982,7,111.0
2020-08-01,12:30:00,112982,7,111.0
2020-08-01,12:30:00,112982,7,111.0
2020-08-01,12:30:00,112982,7,111.0
2020-08-01,12:30:00,113008,1,94.0
2020-08-01,12:30:00,113015,3,458.0
2020-08-01,12:30:00,113015,3,458.0
2020-08-01,12:30:00,113015,3,458.0
2020-08-01,12:30:00,113128,3,121.0
2020-08-01,12:30:00,113128,3,121.0
2020-08-01,12:30:00,113128,3,121.0
2020-08-01,12:30:00,113152,1,232.0
2020-08-01,12:30:00,113172,3,227.0
2020-08-01,12:30:00,113172,3,227.0
2020-08-01,12:30:00,113172,3,227.0
2020-08-01,12:30:00,113195,7,330.0
2020-08-01,12:30:00,113195,7,330.0
2020-08-01,12:30:00,113195,7,330.0
2020-08-01,12:30:00,113195,7,330.0
2020-08-01,12:30:00,113195,7,330.0
2020-08-01,12:30:00,113195,7,330.0
2020-08-01,12:30:00,113195,7,330.0
2020-08-01,12:30:00,113210,4,260.0
2020-08-01,12:30:00,113210,4,260.0
2020-08-01,12:30:00,113210,4,260.0
2020-08-01,12:30:00,113210,4,260.0
2020-08-01,12:30:00,113235,2,59.0
2020-08-01,12:30:00,113235,2,59.0
2020-08-01,12:30:00,113272,2,604.0
2020-08-01,12:30:00,113272,2,604.0
2020-08-01,12:30:00,113323,1,20.0
2020-08-01,12:30:00,113333,1,291.0
2020-08-01,12:30:00,113341,3,76.0
2020-08-01,12:30:00,113341,3,76.0
2020-08-01,12:30:00,113341,3,76.0
2020-08-01,12:30:00,113357,3,61.0
2020-08-01,12:30:00,113357,3,61.0
2020-08-01,12:30:00,113357,3,61.0
2020-08-01,12:30:00,113392,2,623.0
2020-08-01,12:30:00,113392,2,623.0
2020-08-01,12:30:00,113411,2,94.0
2020-08-01,12:30:00,113411,2,94.0
2020-08-01,12:30:00,113514,4,110.0
2020-08-01,12:30:00,113514,4,110.0
2020-08-01,12:30:00,113514,4,110.0
2020-08-01,12:30:00,113514,4,110.0
2020-08-01,12:30:00,113534,3,220.0
2020-08-01,12:30:00,113534,3,220.0
2020-08-01,12:30:00,113534,3,220.0
2020-08-01,12:30:00,113559,8,141.0
2020-08-01,12:30:00,113559,8,141.0
2020-08-01,12:30:00,113559,8,141.0
2020-08-01,12:30:00,113559,8,141.0
2020-08-01,12:30:00,113559,8,141.0
2020-08-01,12:30:00,113559,8,141.0
2020-08-01,12:30:00,113559,8,141.0
2020-08-01,12:30:00,113559,8,141.0
2020-08-01,12:30:00,113587,1,303.0
2020-08-01,12:30:00,113608,3,3.0
2020-08-01,12:30:00,113608,3,3.0
2020-08-01,12:30:00,113608,3,3.0
2020-08-01,12:30:00,113625,2,17.0
2020-08-01,12:30:00,113625,2,17.0
2020-08-01,12:30:00,113637,2,172.0
2020-08-01,12:30:00,113637,2,172.0
2020-08-01,12:30:00,113698,5,293.0
2020-08-01,12:30:00,113698,5,293.0
2020-08-01,12:30:00,113698,5,293.0
2020-08-01,12:30:00,113698,5,293.0
2020-08-01,12:30:00,113698,5,293.0
2020-08-01,12:30:00,113720,2,131.0
2020-08-01,12:30:00,113720,2,131.0
2020-08-01,12:30:00,113735,1,59.0
2020-08-01,12:30:00,113751,6,382.0
2020-08-01,12:30:00,113751,6,382.0
2020-08-01,12:30:00,113751,6,382.0
2020-08-01,12:30:00,113751,6,382.0
2020-08-01,12:30:00,113751,6,382.0
2020-08-01,12:30:00,113751,6,382.0
2020-08-01,12:30:00,113764,2,7.0
2020-08-01,12:30:00,113764,2,7.0
2020-08-01,12:30:00,113776,1,34.0
2020-08-01,12:30:00,113803,6,43.0
2020-08-01,12:30:00,113803,6,43.0
2020-08-01,12:30:00,113803,6,43.0
2020-08-01,12:30:00,113803,6,43.0
2020-08-01,12:30:00,113803,6,43.0
2020-08-01,12:30:00,113803,6,43.0
2020-08-01,12:30:00,113842,1,137.0
2020-08-01,12:30:00,113846,1,329.0
2020-08-01,12:30:00,113856,1,245.0
2020-08-01,12:30:00,113873,4,173.0
2020-08-01,12:30:00,113873,4,173.0
2020-08-01,12:30:00,113873,4,173.0
2020-08-01,12:30:00,113873,4,173.0
2020-08-01,12:30:00,113919,2,169.0
2020-08-01,12:30:00,113919,2,169.0
2020-08-01,12:30:00,113924,2,639.0
2020-08-01,12:30:00,113924,2,639.0
2020-08-01,12:30:00,113933,4,507.0
2020-08-01,12:30:00,113933,4,507.0
2020-08-01,12:30:00,113933,4,507.0
2020-08-01,12:30:00,113933,4,507.0
2020-08-01,12:30:00,113992,3,35.0
2020-08-01,12:30:00,113992,3,35.0
2020-08-01,12:30:00,113992,3,35.0
2020-08-01,12:30:00,114027,1,110.0
2020-08-01,12:30:00,114030,4,43.0
2020-08-01,12:30:00,114030,4,43.0
2020-08-01,12:30:00,114030,4,43.0
2020-08-01,12:30:00,114030,4,43.0
2020-08-01,12:30:00,114076,3,161.0
2020-08-01,12:30:00,114076,3,161.0
2020-08-01,12:30:00,114076,3,161.0
2020-08-01,12:30:00,114095,2,93.0
2020-08-01,12:30:00,114095,2,93.0
2020-08-01,12:30:00,114113,1,44.0
2020-08-01,12:30:00,114127,2,227.0
2020-08-01,12:30:00,114127,2,227.0
2020-08-01,12:30:00,114141,3,245.0
2020-08-01,12:30:00,114141,3,245.0
2020-08-01,12:30:00,114141,3,245.0
2020-08-01,12:30:00,114154,5,141.0
2020-08-01,12:30:00,114154,5,141.0
2020-08-01,12:30:00,114154,5,141.0
2020-08-01,12:30:00,114154,5,141.0
2020-08-01,12:30:00,114154,5,141.0
2020-08-01,12:30:00,114180,2,490.0
2020-08-01,12:30:00,114180,2,490.0
2020-08-01,12:30:00,114194,8,20.0
2020-08-01,12:30:00,114194,8,20.0
2020-08-01,12:30:00,114194,8,20.0
2020-08-01,12:30:00,114194,8,20.0
2020-08-01,12:30:00,114194,8,20.0
2020-08-01,12:30:00,114194,8,20.0
2020-08-01,12:30:00,114194,8,20.0
2020-08-01,12:30:00,114194,8,20.0
2020-08-01,12:30:00,114212,1,35.0
2020-08-01,12:30:00,114230,2,341.0
2020-08-01,12:30:00,114230,2,341.0
2020-08-01,12:30:00,114268,5,232.0
2020-08-01,12:30:00,114268,5,232.0
2020-08-01,12:30:00,114268,5,232.0
2020-08-01,12:30:00,114268,5,232.0
2020-08-01,12:30:00,114268,5,232.0
2020-08-01,12:30:00,114272,2,157.0
2020-08-01,12:30:00,114272,2,157.0
2020-08-01,12:30:00,114313,3,287.0
2020-08-01,12:30:00,114313,3,287.0
2020-08-01,12:30:00,114313,3,287.0
2020-08-01,12:30:00,114336,1,2.0
2020-08-01,12:30:00,114339,1,234.0
2020-08-01,12:30:00,114356,5,263.0
2020-08-01,12:30:00,114356,5,263.0
2020-08-01,12:30:00,114356,5,263.0
2020-08-01,12:30:00,114356,5,263.0
2020-08-01,12:30:00,114356,5,263.0
2020-08-01,12:30:00,114363,3,177.0
2020-08-01,12:30:00,114363,3,177.0
2020-08-01,12:30:00,114363,3,177.0
2020-08-01,12:30:00,114379,1,417.0
2020-08-01,12:30:00,114390,2,299.0
2020-08-01,12:30:00,114390,2,299.0
2020-08-01,12:30:00,114397,1,300.0
2020-08-01,12:30:00,114425,1,46.0
2020-08-01,12:30:00,114436,3,17.0
2020-08-01,12:30:00,114436,3,17.0
2020-08-01,12:30:00,114436,3,17.0
2020-08-01,12:30:00,114492,1,81.0
2020-08-01,12:30:00,114520,1,133.0
2020-08-01,12:30:00,114538,1,314.0
2020-08-01,12:30:00,114557,3,173.0
2020-08-01,12:30:00,114557,3,173.0
2020-08-01,12:30:00,114557,3,173.0
2020-08-01,12:30:00,114592,5,475.0
2020-08-01,12:30:00,114592,5,475.0
2020-08-01,12:30:00,114592,5,475.0
2020-08-01,12:30:00,114592,5,475.0
2020-08-01,12:30:00,114592,5,475.0
2020-08-01,12:30:00,114627,6,341.0
2020-08-01,12:30:00,114627,6,341.0
2020-08-01,12:30:00,114627,6,341.0
2020-08-01,12:30:00,114627,6,341.0
2020-08-01,12:30:00,114627,6,341.0
2020-08-01,12:30:00,114627,6,341.0
2020-08-01,12:30:00,114642,3,94.0
2020-08-01,12:30:00,114642,3,94.0
2020-08-01,12:30:00,114642,3,94.0
2020-08-01,12:30:00,114692,3,35.0
2020-08-01,12:30:00,114692,3,35.0
2020-08-01,12:30:00,114692,3,35.0
2020-08-01,12:30:00,114695,2,80.0
2020-08-01,12:30:00,114695,2,80.0
2020-08-01,12:30:00,114788,1,71.0
2020-08-01,12:45:00,114833,10,329.0
2020-08-01,12:45:00,114833,10,329.0
2020-08-01,12:45:00,114833,10,329.0
2020-08-01,12:45:00,114833,10,329.0
2020-08-01,12:45:00,114833,10,329.0
2020-08-01,12:45:00,114833,10,329.0
2020-08-01,12:45:00,114833,10,329.0
2020-08-01,12:45:00,114833,10,329.0
2020-08-01,12:45:00,114833,10,329.0
2020-08-01,12:45:00,114833,10,329.0
